id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
564 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 450 ; 97592 ; 552.2945143081853 ; 644.8115718527042 ; 808.8680168763813 ; 549.3005572235346 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Sotschi, Rostow, Nowgorod, Vilnius, Kaliningrad, Riga, Kiew, Samara, Jekaterinenburg, Kasan, Saransk, Wolgograd, Moskau, StPetersburg, Mins, Kischinau, Warschau, Berlin]
565 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 560 ; 80598 ; 534.4953428445248 ; 625.7764328606786 ; 809.7493727349787 ; 518.3739191501543 ; 1.0596608682089617 ; [Berlin, Warschau, Mins, StPetersburg, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Kiew, Vilnius, Riga, Kaliningrad, Kischinau, Sotschi, Rostow, Nowgorod, Budapest, Wien, Prag, Berlin]
566 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 670 ; 87580 ; 534.4953428445248 ; 625.0505964036569 ; 864.2848967118729 ; 518.3739191501543 ; 1.0 ; [Berlin, Warschau, Mins, StPetersburg, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Kiew, Vilnius, Riga, Kaliningrad, Kischinau, Sotschi, Rostow, Nowgorod, Budapest, Wien, Prag, Berlin]
567 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 780 ; 96592 ; 524.370977298853 ; 618.9895858646589 ; 1070.9171306215449 ; 518.3739191501543 ; 1.0 ; [Berlin, Warschau, Mins, StPetersburg, Moskau, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Kiew, Vilnius, Riga, Kaliningrad, Kischinau, Sotschi, Rostow, Nowgorod, Budapest, Wien, Prag, Berlin]
568 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 890 ; 82930 ; 501.9206275640979 ; 591.5675329479242 ; 839.0871015936904 ; 501.9206275640979 ; 1.0327806642773516 ; [Berlin, Prag, Wien, Budapest, Sotschi, Rostow, Wolgograd, Kischinau, Kaliningrad, Riga, Vilnius, Kiew, Samara, Jekaterinenburg, Kasan, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Berlin]
569 ; 675 ; 2 ; 1.0 ; 100 ; true ; false ; 1000 ; 81673 ; 501.9206275640979 ; 595.509506971453 ; 710.4723862198874 ; 501.9206275640979 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Sotschi, Rostow, Wolgograd, Kischinau, Kaliningrad, Riga, Vilnius, Kiew, Samara, Jekaterinenburg, Kasan, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Berlin]
570 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 10 ; 167 ; 606.8460956620722 ; 1034.2086960888255 ; 1368.8814338362452 ; 606.8460956620722 ; 1.6478642725862722 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
571 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 120 ; 1726 ; 732.5691532586109 ; 1062.3275630738408 ; 1385.1320494142678 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
572 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 230 ; 1786 ; 734.0987477412293 ; 1076.1384748989012 ; 1368.4624886212605 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
573 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 340 ; 1733 ; 778.11879958228 ; 1077.6894533163643 ; 1370.336428334163 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
574 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 450 ; 1745 ; 651.1557240436618 ; 1076.5028377054673 ; 1446.5448239058092 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
575 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 560 ; 1816 ; 651.1557240436618 ; 1074.225515307982 ; 1381.0374648196455 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
576 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 670 ; 1752 ; 738.6273864610991 ; 1077.737675460169 ; 1426.9503530174657 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
577 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 780 ; 1823 ; 699.3593727674006 ; 1083.6753833382859 ; 1398.335076779199 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
578 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 890 ; 1778 ; 750.5051114186281 ; 1084.619358671311 ; 1385.9052322058133 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
579 ; 675 ; 2 ; 16.0 ; 1 ; true ; false ; 1000 ; 1781 ; 704.0084050676394 ; 1080.1358143019713 ; 1385.9052322058133 ; 606.8460956620722 ; 1.0 ; [Berlin, Wien, Riga, Budapest, Mins, Vilnius, StPetersburg, Warschau, Kasan, Jekaterinenburg, Samara, Saransk, Wolgograd, Rostow, Kischinau, Sotschi, Kaliningrad, Prag, Moskau, Kiew, Nowgorod, Berlin]
580 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 10 ; 3846 ; 702.2077095849868 ; 894.4212113948643 ; 1311.1277495945371 ; 702.2077095849867 ; 1.4240800639899158 ; [Berlin, Riga, Wolgograd, Kiew, Moskau, Samara, Kasan, Nowgorod, Sotschi, Rostow, Kischinau, Kaliningrad, Saransk, Vilnius, Warschau, Mins, Budapest, Wien, Prag, Jekaterinenburg, StPetersburg, Berlin]
581 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 120 ; 45599 ; 511.1574317488828 ; 652.6801655028029 ; 1104.9229698419533 ; 511.1574317488828 ; 1.3737601489671023 ; [Berlin, Budapest, Kiew, Kischinau, Mins, StPetersburg, Kasan, Samara, Jekaterinenburg, Nowgorod, Sotschi, Rostow, Moskau, Saransk, Wolgograd, Vilnius, Riga, Kaliningrad, Warschau, Wien, Prag, Berlin]
582 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 230 ; 65511 ; 478.78811537031817 ; 612.8531094405467 ; 1028.5169638920386 ; 462.1851426776762 ; 1.1059581638377316 ; [Berlin, Wien, Warschau, Kaliningrad, Vilnius, Riga, StPetersburg, Moskau, Nowgorod, Rostow, Sotschi, Wolgograd, Saransk, Jekaterinenburg, Samara, Kasan, Mins, Kischinau, Kiew, Budapest, Prag, Berlin]
583 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 340 ; 67040 ; 437.5277019867819 ; 583.5066541581235 ; 972.2614281160951 ; 430.30962444610617 ; 1.074075773398283 ; [Berlin, Prag, Wien, Warschau, Kaliningrad, Vilnius, Riga, Mins, StPetersburg, Moskau, Nowgorod, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Samara, Kasan, Saransk, Kiew, Kischinau, Budapest, Berlin]
584 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 450 ; 60071 ; 426.5360913771684 ; 567.8166663687681 ; 1008.3268339050236 ; 422.5879928897511 ; 1.0182722455116455 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, StPetersburg, Rostow, Sotschi, Wolgograd, Nowgorod, Jekaterinenburg, Samara, Kasan, Saransk, Moskau, Mins, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
585 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 560 ; 58604 ; 426.5360913771684 ; 577.3906488032227 ; 994.3278348157341 ; 418.0658048763637 ; 1.0108169287242346 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Saransk, Kasan, Jekaterinenburg, Nowgorod, Sotschi, Rostow, Moskau, StPetersburg, Mins, Riga, Vilnius, Kaliningrad, Warschau, Wolgograd, Samara, Berlin]
586 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 670 ; 68361 ; 426.5360913771684 ; 571.98522261262 ; 1021.4906098994944 ; 418.0658048763637 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Saransk, Kasan, Jekaterinenburg, Nowgorod, Sotschi, Rostow, Moskau, StPetersburg, Mins, Riga, Vilnius, Kaliningrad, Warschau, Wolgograd, Samara, Berlin]
587 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 780 ; 84437 ; 421.90062522534765 ; 576.5549303515854 ; 1087.4987367084223 ; 418.0658048763637 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kischinau, Kiew, Saransk, Kasan, Jekaterinenburg, Nowgorod, Sotschi, Rostow, Moskau, StPetersburg, Mins, Riga, Vilnius, Kaliningrad, Warschau, Wolgograd, Samara, Berlin]
588 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 890 ; 76841 ; 406.7644262906443 ; 551.7365472019053 ; 1008.7191983371455 ; 400.103295557401 ; 1.0448946797449852 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, StPetersburg, Moskau, Rostow, Sotschi, Wolgograd, Saransk, Kasan, Jekaterinenburg, Samara, Nowgorod, Kiew, Kischinau, Budapest, Wien, Prag, Berlin]
589 ; 675 ; 2 ; 16.0 ; 51 ; true ; false ; 1000 ; 67042 ; 400.103295557401 ; 557.7025558047825 ; 995.6837526402455 ; 399.5107709361708 ; 1.0014831255233538 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Mins, Prag, Moskau, Wolgograd, Saransk, Kasan, Wien, Samara, Nowgorod, Rostow, Sotschi, Kiew, Kischinau, Budapest, Jekaterinenburg, StPetersburg, Berlin]
590 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 10 ; 12112 ; 618.839960204924 ; 765.4501785302425 ; 1015.4702861562678 ; 618.839960204924 ; 1.6159266762102078 ; [Berlin, Prag, Kaliningrad, Wien, Budapest, Warschau, Kasan, Moskau, StPetersburg, Mins, Kischinau, Samara, Jekaterinenburg, Wolgograd, Nowgorod, Saransk, Rostow, Kiew, Riga, Vilnius, Sotschi, Berlin]
591 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 120 ; 124471 ; 476.7386808438357 ; 591.4999033219444 ; 962.779222104416 ; 476.7386808438357 ; 1.2980695401295455 ; [Berlin, Riga, Vilnius, Kiew, Kischinau, Wolgograd, Saransk, Jekaterinenburg, Samara, Kasan, Moskau, Nowgorod, Rostow, Sotschi, Mins, StPetersburg, Kaliningrad, Warschau, Budapest, Wien, Prag, Berlin]
592 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 230 ; 76913 ; 463.82540961131815 ; 572.4918664258915 ; 848.282692668138 ; 456.218289658433 ; 1.044979326016864 ; [Berlin, Riga, Vilnius, Kiew, Wolgograd, Saransk, Nowgorod, Jekaterinenburg, Samara, Kasan, Moskau, Rostow, Sotschi, Kischinau, Mins, StPetersburg, Kaliningrad, Warschau, Budapest, Wien, Prag, Berlin]
593 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 340 ; 78494 ; 437.5856855979164 ; 542.5391013518787 ; 793.7854153284244 ; 415.6860464309886 ; 1.0975068650378033 ; [Berlin, Prag, Wien, Budapest, Warschau, StPetersburg, Mins, Moskau, Nowgorod, Kasan, Samara, Jekaterinenburg, Saransk, Wolgograd, Sotschi, Rostow, Kischinau, Kiew, Vilnius, Riga, Kaliningrad, Berlin]
594 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 450 ; 77874 ; 410.3951894748779 ; 533.3726041001296 ; 910.0909475667013 ; 390.49638134043295 ; 1.0645067823780816 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
595 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 560 ; 75948 ; 405.23403460072035 ; 529.9573450357581 ; 883.3189121636352 ; 390.49638134043295 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
596 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 670 ; 77883 ; 405.23403460072035 ; 521.0866741363112 ; 889.8463909376068 ; 390.49638134043295 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
597 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 780 ; 78364 ; 405.23403460072035 ; 520.1474808256024 ; 922.5991513503915 ; 390.49638134043295 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
598 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 890 ; 76786 ; 393.9237427782055 ; 509.65290946763037 ; 839.4377899613473 ; 390.49638134043295 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
599 ; 675 ; 2 ; 16.0 ; 100 ; true ; false ; 1000 ; 99925 ; 391.1302389774012 ; 501.6903177878288 ; 779.6514397866727 ; 390.49638134043295 ; 1.0 ; [Berlin, Kaliningrad, Riga, Vilnius, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Kasan, Jekaterinenburg, Samara, Saransk, Nowgorod, Moskau, StPetersburg, Mins, Warschau, Budapest, Wien, Prag, Berlin]
600 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 10 ; 165 ; 722.5678014784955 ; 1035.3146512489818 ; 1335.8923319717937 ; 722.5678014784955 ; 1.3839531708357768 ; [Berlin, Vilnius, Budapest, Kischinau, Mins, Rostow, Wolgograd, Kiew, Warschau, Prag, StPetersburg, Nowgorod, Saransk, Kasan, Kaliningrad, Moskau, Samara, Sotschi, Riga, Wien, Jekaterinenburg, Berlin]
601 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 120 ; 2395 ; 778.1974791871249 ; 1073.3209391114324 ; 1365.5018219677434 ; 722.5678014784955 ; 1.0 ; [Berlin, Vilnius, Budapest, Kischinau, Mins, Rostow, Wolgograd, Kiew, Warschau, Prag, StPetersburg, Nowgorod, Saransk, Kasan, Kaliningrad, Moskau, Samara, Sotschi, Riga, Wien, Jekaterinenburg, Berlin]
602 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 230 ; 2746 ; 732.8447165008854 ; 1091.1196409305612 ; 1427.5777613675314 ; 722.5678014784955 ; 1.0 ; [Berlin, Vilnius, Budapest, Kischinau, Mins, Rostow, Wolgograd, Kiew, Warschau, Prag, StPetersburg, Nowgorod, Saransk, Kasan, Kaliningrad, Moskau, Samara, Sotschi, Riga, Wien, Jekaterinenburg, Berlin]
603 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 340 ; 2017 ; 711.8067799487357 ; 1088.6246748689382 ; 1427.5777613675314 ; 711.8067799487357 ; 1.0151178969249701 ; [Berlin, Prag, Budapest, Kaliningrad, Kiew, Mins, Vilnius, Nowgorod, Kischinau, Kasan, Wolgograd, Jekaterinenburg, Saransk, Samara, Rostow, Moskau, Sotschi, Riga, StPetersburg, Wien, Warschau, Berlin]
604 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 450 ; 1923 ; 685.0464615329315 ; 1086.8730806389965 ; 1375.704331898026 ; 685.0464615329315 ; 1.0390635087084785 ; [Berlin, Prag, Kasan, Jekaterinenburg, Samara, Nowgorod, StPetersburg, Riga, Vilnius, Moskau, Rostow, Kiew, Kischinau, Mins, Kaliningrad, Wien, Saransk, Wolgograd, Sotschi, Budapest, Warschau, Berlin]
605 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 560 ; 1920 ; 680.8338557149324 ; 1094.7989787533613 ; 1402.9071015295294 ; 680.8338557149324 ; 1.0061874211786597 ; [Berlin, Wien, Prag, Kaliningrad, StPetersburg, Warschau, Kiew, Moskau, Jekaterinenburg, Rostow, Nowgorod, Kasan, Saransk, Samara, Wolgograd, Kischinau, Riga, Sotschi, Vilnius, Mins, Budapest, Berlin]
606 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 670 ; 2053 ; 680.8338557149324 ; 1092.3131091006394 ; 1375.704331898026 ; 680.8338557149324 ; 1.0 ; [Berlin, Wien, Prag, Kaliningrad, StPetersburg, Warschau, Kiew, Moskau, Jekaterinenburg, Rostow, Nowgorod, Kasan, Saransk, Samara, Wolgograd, Kischinau, Riga, Sotschi, Vilnius, Mins, Budapest, Berlin]
607 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 780 ; 1938 ; 680.8338557149324 ; 1082.5688206261868 ; 1388.7073410572364 ; 680.8338557149324 ; 1.0 ; [Berlin, Wien, Prag, Kaliningrad, StPetersburg, Warschau, Kiew, Moskau, Jekaterinenburg, Rostow, Nowgorod, Kasan, Saransk, Samara, Wolgograd, Kischinau, Riga, Sotschi, Vilnius, Mins, Budapest, Berlin]
608 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 890 ; 2004 ; 680.8338557149324 ; 1083.4271560404338 ; 1382.2376489661517 ; 606.9919387331141 ; 1.1216522201858854 ; [Berlin, Rostow, Sotschi, Wolgograd, Kischinau, Saransk, Samara, Jekaterinenburg, Kasan, Mins, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Kiew, Vilnius, Warschau, Budapest, Prag, Wien, Berlin]
609 ; 675 ; 2 ; 30.0 ; 1 ; true ; false ; 1000 ; 1927 ; 779.1709696952958 ; 1089.7996963762278 ; 1446.016608099753 ; 606.9919387331141 ; 1.0 ; [Berlin, Rostow, Sotschi, Wolgograd, Kischinau, Saransk, Samara, Jekaterinenburg, Kasan, Mins, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Kiew, Vilnius, Warschau, Budapest, Prag, Wien, Berlin]
610 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 10 ; 4191 ; 596.3460097796882 ; 869.7657960767241 ; 1248.9404162567037 ; 596.3460097796882 ; 1.6768788314177472 ; [Berlin, Budapest, Kischinau, Rostow, Prag, Vilnius, Kaliningrad, Moskau, Riga, Mins, StPetersburg, Samara, Kasan, Saransk, Jekaterinenburg, Wolgograd, Kiew, Warschau, Wien, Sotschi, Nowgorod, Berlin]
611 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 120 ; 42759 ; 549.2413362354769 ; 727.2064773873766 ; 1208.1311320981513 ; 524.5084010303424 ; 1.1369617886162133 ; [Berlin, Prag, Budapest, Kischinau, Rostow, Sotschi, Mins, Wien, Kaliningrad, Riga, StPetersburg, Moskau, Nowgorod, Samara, Kasan, Jekaterinenburg, Wolgograd, Kiew, Warschau, Vilnius, Saransk, Berlin]
612 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 230 ; 42471 ; 511.1342197032241 ; 703.3307007617027 ; 1177.5490528829187 ; 495.7460312018112 ; 1.0580183562111511 ; [Berlin, StPetersburg, Warschau, Kaliningrad, Riga, Mins, Vilnius, Kiew, Moskau, Samara, Kasan, Jekaterinenburg, Saransk, Nowgorod, Rostow, Sotschi, Wolgograd, Kischinau, Budapest, Wien, Prag, Berlin]
613 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 340 ; 42711 ; 482.49370295581633 ; 679.5823322526061 ; 1149.8022622396916 ; 476.98401740157004 ; 1.039334680231949 ; [Berlin, Budapest, Kischinau, Vilnius, Kaliningrad, Riga, Warschau, Mins, StPetersburg, Moskau, Samara, Kasan, Nowgorod, Saransk, Wolgograd, Sotschi, Rostow, Wien, Prag, Kiew, Jekaterinenburg, Berlin]
614 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 450 ; 43908 ; 456.45639329963353 ; 643.968451922833 ; 1094.534384871763 ; 448.4649997115766 ; 1.0635925160454773 ; [Berlin, Prag, Budapest, Rostow, Kiew, Mins, Vilnius, StPetersburg, Nowgorod, Samara, Kasan, Jekaterinenburg, Saransk, Wolgograd, Moskau, Riga, Kaliningrad, Warschau, Wien, Sotschi, Kischinau, Berlin]
615 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 560 ; 42695 ; 443.4704734574662 ; 642.242072845438 ; 1071.0196107419547 ; 428.0414357718255 ; 1.0477139880229684 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, Mins, Riga, Kaliningrad, StPetersburg, Moskau, Nowgorod, Samara, Kasan, Jekaterinenburg, Saransk, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Berlin]
616 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 670 ; 42339 ; 422.1335995775279 ; 627.1011569229723 ; 1180.5354437352635 ; 422.1335995775279 ; 1.0139951811469405 ; [Berlin, Prag, Wien, Budapest, Warschau, Riga, StPetersburg, Moskau, Nowgorod, Samara, Kasan, Jekaterinenburg, Saransk, Wolgograd, Sotschi, Rostow, Mins, Kiew, Kischinau, Vilnius, Kaliningrad, Berlin]
617 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 780 ; 42534 ; 383.073536566321 ; 626.5931868906732 ; 1136.0059718049613 ; 383.073536566321 ; 1.1019649213081166 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Kasan, Sotschi, Wolgograd, Saransk, Samara, Nowgorod, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Jekaterinenburg, Rostow, Berlin]
618 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 890 ; 42526 ; 393.92442710022493 ; 630.5013942807 ; 1140.1818748917392 ; 383.073536566321 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Kasan, Sotschi, Wolgograd, Saransk, Samara, Nowgorod, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Jekaterinenburg, Rostow, Berlin]
619 ; 675 ; 2 ; 30.0 ; 51 ; true ; false ; 1000 ; 46370 ; 393.92442710022493 ; 621.083810781531 ; 1261.8155462391974 ; 383.073536566321 ; 1.0 ; [Berlin, Kaliningrad, Vilnius, Mins, Kiew, Kischinau, Kasan, Sotschi, Wolgograd, Saransk, Samara, Nowgorod, Moskau, StPetersburg, Riga, Warschau, Budapest, Wien, Prag, Jekaterinenburg, Rostow, Berlin]
620 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 10 ; 7699 ; 632.8392049451327 ; 795.9083816852597 ; 1009.2666859261734 ; 624.8684499123808 ; 1.6003368391222508 ; [Berlin, Prag, Vilnius, Kaliningrad, Kischinau, Nowgorod, Warschau, Wolgograd, Saransk, Kasan, Samara, Mins, StPetersburg, Wien, Budapest, Kiew, Sotschi, Rostow, Moskau, Riga, Jekaterinenburg, Berlin]
621 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 120 ; 85107 ; 418.93754329166813 ; 542.5697991547854 ; 918.3615101348599 ; 408.8167568540407 ; 1.52848052198476 ; [Berlin, Warschau, Kaliningrad, Mins, Kiew, Kischinau, Sotschi, Rostow, Wolgograd, Samara, Jekaterinenburg, Saransk, Kasan, Nowgorod, Moskau, StPetersburg, Vilnius, Riga, Budapest, Wien, Prag, Berlin]
622 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 230 ; 85133 ; 392.08648984759094 ; 548.5250637788735 ; 1045.1130148182563 ; 375.8910263642365 ; 1.0875938189008516 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Mins, Kaliningrad, Berlin]
623 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 340 ; 85006 ; 387.23550759500154 ; 525.1586595224632 ; 1111.2912224710478 ; 375.8910263642365 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Mins, Kaliningrad, Berlin]
624 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 450 ; 83718 ; 382.1078393371985 ; 514.5557349264947 ; 941.9185277982607 ; 375.8910263642365 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Mins, Kaliningrad, Berlin]
625 ; 675 ; 2 ; 30.0 ; 100 ; true ; false ; 560 ; 86385 ; 382.1078393371985 ; 520.1467327083661 ; 1027.1954108149023 ; 375.8910263642365 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Warschau, Vilnius, Riga, StPetersburg, Moskau, Nowgorod, Saransk, Kasan, Jekaterinenburg, Samara, Wolgograd, Rostow, Sotschi, Kischinau, Kiew, Mins, Kaliningrad, Berlin]
