235 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 560 ; 81 ; 927.4178557022884 ; 1073.7955628889474 ; 1241.1080329146203 ; 687.09218207845 ; 1.0732490535965578 ; [Berlin, Wien, Warschau, Rostow, Kasan, Samara, StPetersburg, Riga, Vilnius, Wolgograd, Nowgorod, Jekaterinenburg, Moskau, Saransk, Sotschi, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Prag, Berlin]
236 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 670 ; 91 ; 839.4466212037878 ; 1076.2345022151408 ; 1281.6321281943203 ; 687.09218207845 ; 1.0 ; [Berlin, Wien, Warschau, Rostow, Kasan, Samara, StPetersburg, Riga, Vilnius, Wolgograd, Nowgorod, Jekaterinenburg, Moskau, Saransk, Sotschi, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Prag, Berlin]
237 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 780 ; 66 ; 839.4466212037878 ; 1025.0485426186253 ; 1213.3196705530522 ; 687.09218207845 ; 1.0 ; [Berlin, Wien, Warschau, Rostow, Kasan, Samara, StPetersburg, Riga, Vilnius, Wolgograd, Nowgorod, Jekaterinenburg, Moskau, Saransk, Sotschi, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Prag, Berlin]
238 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 890 ; 69 ; 893.997791180017 ; 1084.3161041351107 ; 1250.7073582018274 ; 687.09218207845 ; 1.0 ; [Berlin, Wien, Warschau, Rostow, Kasan, Samara, StPetersburg, Riga, Vilnius, Wolgograd, Nowgorod, Jekaterinenburg, Moskau, Saransk, Sotschi, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Prag, Berlin]
239 ; 25 ; 2 ; 16.0 ; 1 ; false ; true ; 1000 ; 124 ; 962.0954417955089 ; 1122.9676360059352 ; 1291.4411793274194 ; 687.09218207845 ; 1.0 ; [Berlin, Wien, Warschau, Rostow, Kasan, Samara, StPetersburg, Riga, Vilnius, Wolgograd, Nowgorod, Jekaterinenburg, Moskau, Saransk, Sotschi, Budapest, Kaliningrad, Mins, Kiew, Kischinau, Prag, Berlin]
240 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 10 ; 101 ; 843.5615450568995 ; 940.2220700271857 ; 1157.5977537102506 ; 767.642281667644 ; 1.3026900991273913 ; [Berlin, Wien, Budapest, Moskau, Prag, Warschau, Kaliningrad, Riga, Vilnius, StPetersburg, Sotschi, Kasan, Mins, Nowgorod, Saransk, Kischinau, Kiew, Samara, Jekaterinenburg, Wolgograd, Rostow, Berlin]
241 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 120 ; 1373 ; 523.802481718305 ; 651.5976929177314 ; 817.4502275260951 ; 521.3945596594041 ; 1.4722867115627345 ; [Berlin, Prag, Budapest, Wien, Kiew, Rostow, Wolgograd, Jekaterinenburg, Samara, Sotschi, Kischinau, Saransk, Nowgorod, Kasan, Moskau, Mins, StPetersburg, Riga, Kaliningrad, Warschau, Vilnius, Berlin]
242 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 230 ; 1576 ; 565.2144517703938 ; 667.8924073589021 ; 808.6482808130958 ; 517.8433584543483 ; 1.0068576745208346 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, StPetersburg, Mins, Moskau, Kasan, Saransk, Nowgorod, Sotschi, Samara, Jekaterinenburg, Wolgograd, Rostow, Kiew, Wien, Budapest, Prag, Berlin]
243 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 340 ; 1699 ; 589.1430260169275 ; 719.2691795344733 ; 902.5171148857673 ; 517.8433584543483 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, StPetersburg, Mins, Moskau, Kasan, Saransk, Nowgorod, Sotschi, Samara, Jekaterinenburg, Wolgograd, Rostow, Kiew, Wien, Budapest, Prag, Berlin]
244 ; 25 ; 2 ; 16.0 ; 51 ; false ; true ; 450 ; 1895 ; 608.9489490235799 ; 735.8950543869902 ; 885.9228420606221 ; 517.8433584543483 ; 1.0 ; [Berlin, Warschau, Kaliningrad, Riga, Vilnius, Kischinau, StPetersburg, Mins, Moskau, Kasan, Saransk, Nowgorod, Sotschi, Samara, Jekaterinenburg, Wolgograd, Rostow, Kiew, Wien, Budapest, Prag, Berlin]
