id ; popSize ; tournament ; mutation ; crossover ; preserveCommonLink ; swapMutation ; numOfCycles ; duration ; best ; av ; worst ; bestFitness ; bestResult
0215 ; 25 ; 10 ; 16.0 ; 1 ; true ; false ; 560 ; 72 ; 803.7563590539306 ; 1060.7568803216097 ; 1201.159866802303 ; 803.7563590539306 ; 1.0036207836190947 ; [Berlin, Budapest, Wien, Samara, Kasan, Nowgorod, Moskau, Sotschi, Riga, Mins, Saransk, Kischinau, StPetersburg, Warschau, Kaliningrad, Jekaterinenburg, Rostow, Wolgograd, Kiew, Vilnius, Prag, Berlin]
0216 ; 25 ; 10 ; 16.0 ; 1 ; true ; false ; 670 ; 83 ; 803.7563590539306 ; 1039.7459575659004 ; 1216.0301222602818 ; 803.7563590539306 ; 1.0 ; [Berlin, Budapest, Wien, Samara, Kasan, Nowgorod, Moskau, Sotschi, Riga, Mins, Saransk, Kischinau, StPetersburg, Warschau, Kaliningrad, Jekaterinenburg, Rostow, Wolgograd, Kiew, Vilnius, Prag, Berlin]
0217 ; 25 ; 10 ; 16.0 ; 1 ; true ; false ; 780 ; 59 ; 813.9942962919989 ; 1042.9501466842348 ; 1268.2433038251588 ; 803.7563590539306 ; 1.0 ; [Berlin, Budapest, Wien, Samara, Kasan, Nowgorod, Moskau, Sotschi, Riga, Mins, Saransk, Kischinau, StPetersburg, Warschau, Kaliningrad, Jekaterinenburg, Rostow, Wolgograd, Kiew, Vilnius, Prag, Berlin]
0218 ; 25 ; 10 ; 16.0 ; 1 ; true ; false ; 890 ; 102 ; 876.8396904723992 ; 1108.160162774013 ; 1360.8315186898626 ; 803.7563590539306 ; 1.0 ; [Berlin, Budapest, Wien, Samara, Kasan, Nowgorod, Moskau, Sotschi, Riga, Mins, Saransk, Kischinau, StPetersburg, Warschau, Kaliningrad, Jekaterinenburg, Rostow, Wolgograd, Kiew, Vilnius, Prag, Berlin]
0219 ; 25 ; 10 ; 16.0 ; 1 ; true ; false ; 1000 ; 64 ; 854.0049536350883 ; 1063.6120187806666 ; 1198.5601756452568 ; 803.7563590539306 ; 1.0 ; [Berlin, Budapest, Wien, Samara, Kasan, Nowgorod, Moskau, Sotschi, Riga, Mins, Saransk, Kischinau, StPetersburg, Warschau, Kaliningrad, Jekaterinenburg, Rostow, Wolgograd, Kiew, Vilnius, Prag, Berlin]
0220 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 10 ; 122 ; 752.2078707708855 ; 824.7306010268982 ; 926.7834577462611 ; 752.2078707708854 ; 1.329419750653725 ; [Berlin, Vilnius, Jekaterinenburg, Rostow, Wolgograd, Saransk, Kaliningrad, Sotschi, Warschau, Kischinau, Kiew, StPetersburg, Riga, Moskau, Nowgorod, Samara, Kasan, Mins, Budapest, Wien, Prag, Berlin]
0221 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 120 ; 1307 ; 648.2824075625784 ; 768.2525501171165 ; 940.097877277781 ; 591.0124653235291 ; 1.272744510319449 ; [Berlin, Prag, Warschau, Wien, Budapest, Vilnius, Mins, Kasan, Samara, Nowgorod, Moskau, Riga, StPetersburg, Kiew, Kischinau, Sotschi, Jekaterinenburg, Saransk, Wolgograd, Rostow, Kaliningrad, Berlin]
0222 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 230 ; 1366 ; 623.9368886447634 ; 703.4620398887432 ; 817.3998932362749 ; 591.0124653235291 ; 1.0 ; [Berlin, Prag, Warschau, Wien, Budapest, Vilnius, Mins, Kasan, Samara, Nowgorod, Moskau, Riga, StPetersburg, Kiew, Kischinau, Sotschi, Jekaterinenburg, Saransk, Wolgograd, Rostow, Kaliningrad, Berlin]
0223 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 340 ; 1779 ; 573.945040301164 ; 669.9766403702463 ; 895.0754915758685 ; 573.945040301164 ; 1.0297370372142416 ; [Berlin, Kischinau, Kiew, Mins, Vilnius, Riga, Kasan, Samara, Nowgorod, Moskau, StPetersburg, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Budapest, Kaliningrad, Warschau, Wien, Prag, Berlin]
0224 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 450 ; 2035 ; 550.9753562136141 ; 675.5806435958953 ; 887.4258276047328 ; 548.9631206031295 ; 1.045507464455149 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0225 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 560 ; 1853 ; 548.9631206031295 ; 695.8677205615571 ; 902.8463141783383 ; 548.9631206031295 ; 1.0 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0226 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 670 ; 1547 ; 598.8372076602295 ; 696.2534556448471 ; 892.8942984481868 ; 548.9631206031295 ; 1.0 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0227 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 780 ; 1679 ; 555.0007185635274 ; 652.421884125231 ; 756.4697458590697 ; 548.9631206031295 ; 1.0 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0228 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 890 ; 1937 ; 586.4683209177342 ; 680.7735287067375 ; 839.9462842056464 ; 548.9631206031295 ; 1.0 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0229 ; 25 ; 10 ; 16.0 ; 51 ; true ; false ; 1000 ; 2022 ; 603.222425025737 ; 770.332802170629 ; 988.6419627433094 ; 548.9631206031295 ; 1.0 ; [Berlin, Wien, Prag, Budapest, Mins, Kischinau, Kiew, StPetersburg, Kasan, Samara, Nowgorod, Moskau, Wolgograd, Jekaterinenburg, Saransk, Rostow, Sotschi, Kaliningrad, Warschau, Vilnius, Riga, Berlin]
0230 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 10 ; 347 ; 882.6166865080058 ; 962.6358330531789 ; 1169.566182609127 ; 850.7504855258476 ; 1.175432770258017 ; [Berlin, StPetersburg, Warschau, Budapest, Wien, Jekaterinenburg, Kasan, Riga, Sotschi, Wolgograd, Vilnius, Kiew, Rostow, Kaliningrad, Mins, Moskau, Saransk, Nowgorod, Samara, Kischinau, Prag, Berlin]
0231 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 120 ; 2724 ; 688.9687865480731 ; 755.9049039494166 ; 872.2556221395881 ; 665.2411899628374 ; 1.2788602064363652 ; [Berlin, Prag, Kaliningrad, Rostow, Kiew, Kasan, Jekaterinenburg, Wolgograd, Sotschi, Riga, StPetersburg, Warschau, Wien, Budapest, Kischinau, Samara, Nowgorod, Saransk, Moskau, Mins, Vilnius, Berlin]
0232 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 230 ; 2859 ; 639.7639752509689 ; 729.9336821511421 ; 971.4465912537457 ; 639.7639752509689 ; 1.0398228341973683 ; [Berlin, Kaliningrad, StPetersburg, Kiew, Kasan, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Wien, Riga, Warschau, Budapest, Kischinau, Samara, Saransk, Moskau, Mins, Prag, Vilnius, Nowgorod, Berlin]
0233 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 340 ; 2698 ; 629.7295969287943 ; 784.0274915204786 ; 1020.2318327426242 ; 601.3958308860758 ; 1.063798487442726 ; [Berlin, Prag, Mins, Moskau, Saransk, Nowgorod, Samara, Kischinau, Budapest, Wien, Vilnius, Warschau, Riga, Kiew, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Kasan, StPetersburg, Kaliningrad, Berlin]
0234 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 450 ; 2681 ; 586.9580848541417 ; 696.1826331727005 ; 915.6531299556339 ; 586.9580848541416 ; 1.0245975758823085 ; [Berlin, Prag, Budapest, Warschau, Vilnius, StPetersburg, Kasan, Jekaterinenburg, Wolgograd, Sotschi, Rostow, Kiew, Riga, Wien, Kischinau, Samara, Nowgorod, Saransk, Moskau, Mins, Kaliningrad, Berlin]
0235 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 560 ; 2748 ; 566.2438471523112 ; 664.9500191273733 ; 771.1592730130131 ; 553.7696438427456 ; 1.0599318532180513 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Kiew, Moskau, Rostow, Nowgorod, Samara, Kischinau, Riga, Sotschi, Wolgograd, Jekaterinenburg, Kasan, StPetersburg, Vilnius, Warschau, Mins, Saransk, Berlin]
0236 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 670 ; 2482 ; 585.0359518088092 ; 704.3678024310752 ; 1121.8296602545684 ; 553.7696438427456 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Kiew, Moskau, Rostow, Nowgorod, Samara, Kischinau, Riga, Sotschi, Wolgograd, Jekaterinenburg, Kasan, StPetersburg, Vilnius, Warschau, Mins, Saransk, Berlin]
0237 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 780 ; 2517 ; 582.6422688565485 ; 667.6045899054188 ; 803.9770797337917 ; 553.7696438427456 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Kiew, Moskau, Rostow, Nowgorod, Samara, Kischinau, Riga, Sotschi, Wolgograd, Jekaterinenburg, Kasan, StPetersburg, Vilnius, Warschau, Mins, Saransk, Berlin]
0238 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 890 ; 3289 ; 559.8600150879071 ; 640.76331124646 ; 736.1886064393309 ; 553.7696438427456 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Kiew, Moskau, Rostow, Nowgorod, Samara, Kischinau, Riga, Sotschi, Wolgograd, Jekaterinenburg, Kasan, StPetersburg, Vilnius, Warschau, Mins, Saransk, Berlin]
0239 ; 25 ; 10 ; 16.0 ; 100 ; true ; false ; 1000 ; 3353 ; 534.511037558142 ; 621.8552037686419 ; 797.0434316892776 ; 534.511037558142 ; 1.0360303247854048 ; [Berlin, Prag, Wien, Budapest, Kaliningrad, Warschau, StPetersburg, Moskau, Saransk, Nowgorod, Samara, Kischinau, Kiew, Rostow, Sotschi, Wolgograd, Jekaterinenburg, Kasan, Vilnius, Mins, Riga, Berlin]
0240 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 10 ; 7 ; 884.44147845986 ; 1074.597825764993 ; 1256.560380663842 ; 884.44147845986 ; 1.1306570579902813 ; [Berlin, Kiew, StPetersburg, Riga, Mins, Budapest, Vilnius, Kaliningrad, Kasan, Wolgograd, Sotschi, Jekaterinenburg, Rostow, Nowgorod, Kischinau, Saransk, Samara, Wien, Prag, Moskau, Warschau, Berlin]
0241 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 120 ; 88 ; 884.44147845986 ; 1063.5422077748224 ; 1323.3349748848755 ; 860.9215800945492 ; 1.0273194433838304 ; [Berlin, Wien, Vilnius, Kasan, Jekaterinenburg, Rostow, Sotschi, Warschau, StPetersburg, Prag, Kiew, Riga, Wolgograd, Mins, Kaliningrad, Kischinau, Nowgorod, Moskau, Budapest, Saransk, Samara, Berlin]
0242 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 230 ; 95 ; 872.356605586063 ; 1018.6949828503048 ; 1200.4431827375197 ; 860.9215800945492 ; 1.0 ; [Berlin, Wien, Vilnius, Kasan, Jekaterinenburg, Rostow, Sotschi, Warschau, StPetersburg, Prag, Kiew, Riga, Wolgograd, Mins, Kaliningrad, Kischinau, Nowgorod, Moskau, Budapest, Saransk, Samara, Berlin]
0243 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 340 ; 84 ; 823.4687593864159 ; 1030.518315385411 ; 1210.901598916034 ; 823.4687593864159 ; 1.045481774847221 ; [Berlin, Saransk, Warschau, Kasan, Rostow, Wolgograd, Jekaterinenburg, Sotschi, Kaliningrad, Prag, Samara, Nowgorod, Vilnius, Mins, Moskau, StPetersburg, Riga, Budapest, Wien, Kiew, Kischinau, Berlin]
0244 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 450 ; 87 ; 823.4687593864159 ; 1072.6667579375403 ; 1260.25582706093 ; 823.4687593864159 ; 1.0 ; [Berlin, Saransk, Warschau, Kasan, Rostow, Wolgograd, Jekaterinenburg, Sotschi, Kaliningrad, Prag, Samara, Nowgorod, Vilnius, Mins, Moskau, StPetersburg, Riga, Budapest, Wien, Kiew, Kischinau, Berlin]
0245 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 560 ; 116 ; 869.0949568840127 ; 1089.6415666530581 ; 1343.9909551238688 ; 823.4687593864159 ; 1.0 ; [Berlin, Saransk, Warschau, Kasan, Rostow, Wolgograd, Jekaterinenburg, Sotschi, Kaliningrad, Prag, Samara, Nowgorod, Vilnius, Mins, Moskau, StPetersburg, Riga, Budapest, Wien, Kiew, Kischinau, Berlin]
0246 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 670 ; 139 ; 759.9586659323478 ; 1064.198481206389 ; 1343.9909551238688 ; 759.9586659323478 ; 1.0835704575802834 ; [Berlin, Kaliningrad, Warschau, Wien, Vilnius, Riga, Sotschi, Jekaterinenburg, Saransk, Wolgograd, Kischinau, Moskau, Kiew, Kasan, Nowgorod, Samara, Mins, Rostow, StPetersburg, Prag, Budapest, Berlin]
0247 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 780 ; 79 ; 859.1948996468482 ; 1086.590691724662 ; 1280.7604651791994 ; 759.9586659323478 ; 1.0 ; [Berlin, Kaliningrad, Warschau, Wien, Vilnius, Riga, Sotschi, Jekaterinenburg, Saransk, Wolgograd, Kischinau, Moskau, Kiew, Kasan, Nowgorod, Samara, Mins, Rostow, StPetersburg, Prag, Budapest, Berlin]
0248 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 890 ; 62 ; 848.1827558617042 ; 1062.1028397636587 ; 1223.0319871143636 ; 749.2889749432182 ; 1.0142397544150947 ; [Berlin, Wien, Moskau, Kiew, Sotschi, Kischinau, Rostow, Saransk, StPetersburg, Kaliningrad, Mins, Riga, Warschau, Budapest, Samara, Nowgorod, Kasan, Jekaterinenburg, Vilnius, Prag, Wolgograd, Berlin]
0249 ; 25 ; 10 ; 30.0 ; 1 ; true ; false ; 1000 ; 88 ; 792.1428986503392 ; 1072.537782820866 ; 1267.8402882023347 ; 749.2889749432182 ; 1.0 ; [Berlin, Wien, Moskau, Kiew, Sotschi, Kischinau, Rostow, Saransk, StPetersburg, Kaliningrad, Mins, Riga, Warschau, Budapest, Samara, Nowgorod, Kasan, Jekaterinenburg, Vilnius, Prag, Wolgograd, Berlin]
0250 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 10 ; 134 ; 771.2883884394881 ; 924.2961373902358 ; 1150.8141036680004 ; 771.2883884394881 ; 1.2965319003741953 ; [Berlin, Prag, Sotschi, Samara, Kasan, Mins, Kischinau, Riga, Warschau, Wien, Budapest, Rostow, StPetersburg, Kiew, Kaliningrad, Vilnius, Moskau, Nowgorod, Saransk, Wolgograd, Jekaterinenburg, Berlin]
0251 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 120 ; 1457 ; 630.126999079391 ; 795.3622229194667 ; 1152.4333752780315 ; 620.6905533241942 ; 1.242629494373237 ; [Berlin, Prag, Mins, Budapest, Wien, Kaliningrad, Warschau, StPetersburg, Riga, Vilnius, Moskau, Nowgorod, Kasan, Saransk, Jekaterinenburg, Wolgograd, Rostow, Kiew, Sotschi, Samara, Kischinau, Berlin]
0252 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 230 ; 1408 ; 758.7309392785385 ; 834.8388520105227 ; 1096.8497077729528 ; 620.6905533241942 ; 1.0 ; [Berlin, Prag, Mins, Budapest, Wien, Kaliningrad, Warschau, StPetersburg, Riga, Vilnius, Moskau, Nowgorod, Kasan, Saransk, Jekaterinenburg, Wolgograd, Rostow, Kiew, Sotschi, Samara, Kischinau, Berlin]
0253 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 340 ; 1546 ; 755.7120011652828 ; 819.1618272894564 ; 1114.996359771667 ; 620.6905533241942 ; 1.0 ; [Berlin, Prag, Mins, Budapest, Wien, Kaliningrad, Warschau, StPetersburg, Riga, Vilnius, Moskau, Nowgorod, Kasan, Saransk, Jekaterinenburg, Wolgograd, Rostow, Kiew, Sotschi, Samara, Kischinau, Berlin]
0254 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 450 ; 1514 ; 709.0458797376048 ; 812.7203529443898 ; 1088.6000464429885 ; 620.6905533241942 ; 1.0 ; [Berlin, Prag, Mins, Budapest, Wien, Kaliningrad, Warschau, StPetersburg, Riga, Vilnius, Moskau, Nowgorod, Kasan, Saransk, Jekaterinenburg, Wolgograd, Rostow, Kiew, Sotschi, Samara, Kischinau, Berlin]
0255 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 560 ; 1449 ; 619.7032697557129 ; 718.7032676234348 ; 1107.003816690324 ; 562.3310076325945 ; 1.1037814826134034 ; [Berlin, Rostow, StPetersburg, Nowgorod, Moskau, Riga, Kischinau, Sotschi, Wolgograd, Saransk, Samara, Jekaterinenburg, Kasan, Vilnius, Mins, Kiew, Warschau, Budapest, Prag, Wien, Kaliningrad, Berlin]
0256 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 670 ; 1579 ; 581.2272159975353 ; 728.9077515258055 ; 1058.6655991581838 ; 562.3310076325945 ; 1.0 ; [Berlin, Rostow, StPetersburg, Nowgorod, Moskau, Riga, Kischinau, Sotschi, Wolgograd, Saransk, Samara, Jekaterinenburg, Kasan, Vilnius, Mins, Kiew, Warschau, Budapest, Prag, Wien, Kaliningrad, Berlin]
0257 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 780 ; 1508 ; 691.5272168593723 ; 832.2111805205667 ; 1052.7821314541388 ; 562.3310076325945 ; 1.0 ; [Berlin, Rostow, StPetersburg, Nowgorod, Moskau, Riga, Kischinau, Sotschi, Wolgograd, Saransk, Samara, Jekaterinenburg, Kasan, Vilnius, Mins, Kiew, Warschau, Budapest, Prag, Wien, Kaliningrad, Berlin]
0258 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 890 ; 1446 ; 589.6450070507592 ; 720.3653998210962 ; 906.4221325463021 ; 562.3310076325945 ; 1.0 ; [Berlin, Rostow, StPetersburg, Nowgorod, Moskau, Riga, Kischinau, Sotschi, Wolgograd, Saransk, Samara, Jekaterinenburg, Kasan, Vilnius, Mins, Kiew, Warschau, Budapest, Prag, Wien, Kaliningrad, Berlin]
0259 ; 25 ; 10 ; 30.0 ; 51 ; true ; false ; 1000 ; 1684 ; 683.9805509244763 ; 800.8312520074912 ; 1040.893237208822 ; 526.8704416978314 ; 1.0673041475253233 ; [Berlin, Vilnius, Budapest, Wien, Mins, Kaliningrad, Riga, StPetersburg, Moskau, Saransk, Kasan, Nowgorod, Rostow, Samara, Jekaterinenburg, Wolgograd, Sotschi, Kiew, Kischinau, Warschau, Prag, Berlin]
0260 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 10 ; 291 ; 724.1042916490435 ; 817.1300851161541 ; 954.8471224950247 ; 724.1042916490435 ; 1.3810165352322987 ; [Berlin, Warschau, Riga, Vilnius, StPetersburg, Sotschi, Jekaterinenburg, Nowgorod, Wolgograd, Kasan, Samara, Kaliningrad, Mins, Saransk, Rostow, Kiew, Moskau, Budapest, Prag, Wien, Kischinau, Berlin]
0261 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 120 ; 2736 ; 711.6691334389642 ; 858.6390984506809 ; 1039.1926018077475 ; 705.2922911815253 ; 1.026672630202726 ; [Berlin, Prag, Wien, Mins, Saransk, Kiew, Rostow, Moskau, Vilnius, Warschau, Budapest, Riga, StPetersburg, Sotschi, Jekaterinenburg, Wolgograd, Kasan, Samara, Kaliningrad, Nowgorod, Kischinau, Berlin]
0262 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 230 ; 2698 ; 724.1789572160826 ; 800.2390163411328 ; 983.4033229474494 ; 632.7378750141959 ; 1.114667414473492 ; [Berlin, Mins, Kischinau, Kiew, Rostow, Moskau, Vilnius, Kaliningrad, Warschau, Wien, Riga, StPetersburg, Sotschi, Jekaterinenburg, Nowgorod, Wolgograd, Kasan, Samara, Saransk, Budapest, Prag, Berlin]
0263 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 340 ; 2847 ; 550.3501740148334 ; 660.5285555868319 ; 762.3167182950991 ; 535.1161866236577 ; 1.1824308268574104 ; [Berlin, Kaliningrad, Kischinau, StPetersburg, Riga, Vilnius, Kiew, Wolgograd, Warschau, Saransk, Nowgorod, Samara, Jekaterinenburg, Kasan, Sotschi, Mins, Budapest, Wien, Prag, Moskau, Rostow, Berlin]
0264 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 450 ; 3003 ; 534.5827777979301 ; 640.7786649090393 ; 746.5493220781956 ; 534.5827777979301 ; 1.0009978039844918 ; [Berlin, Prag, Vilnius, Warschau, Mins, Kiew, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Moskau, Wolgograd, StPetersburg, Riga, Kischinau, Budapest, Wien, Kaliningrad, Berlin]
0265 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 560 ; 2740 ; 566.3428522877758 ; 713.2031447861267 ; 953.8261696825621 ; 534.5827777979301 ; 1.0 ; [Berlin, Prag, Vilnius, Warschau, Mins, Kiew, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Moskau, Wolgograd, StPetersburg, Riga, Kischinau, Budapest, Wien, Kaliningrad, Berlin]
0266 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 670 ; 3151 ; 522.8437995129935 ; 601.0523402499689 ; 723.110330250937 ; 522.8437995129935 ; 1.0224521707934013 ; [Berlin, Riga, Vilnius, Moskau, Kiew, Warschau, Mins, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Wolgograd, Kischinau, Kaliningrad, Budapest, Prag, Wien, Saransk, StPetersburg, Berlin]
0267 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 780 ; 3217 ; 554.7248921667749 ; 650.4450331726413 ; 789.1774647960381 ; 512.9804226345071 ; 1.019227589286607 ; [Berlin, Warschau, Riga, Vilnius, Moskau, Kiew, StPetersburg, Mins, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Wolgograd, Kischinau, Kaliningrad, Budapest, Wien, Prag, Berlin]
0268 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 890 ; 3242 ; 627.4995512255925 ; 739.1067322284155 ; 858.5946782341688 ; 512.9804226345071 ; 1.0 ; [Berlin, Warschau, Riga, Vilnius, Moskau, Kiew, StPetersburg, Mins, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Wolgograd, Kischinau, Kaliningrad, Budapest, Wien, Prag, Berlin]
0269 ; 25 ; 10 ; 30.0 ; 100 ; true ; false ; 1000 ; 3337 ; 589.7109528934395 ; 707.5633497727492 ; 875.7753758316883 ; 512.9804226345071 ; 1.0 ; [Berlin, Warschau, Riga, Vilnius, Moskau, Kiew, StPetersburg, Mins, Rostow, Sotschi, Kasan, Jekaterinenburg, Samara, Nowgorod, Saransk, Wolgograd, Kischinau, Kaliningrad, Budapest, Wien, Prag, Berlin]
0270 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 10 ; 101 ; 718.7957968719444 ; 1035.8058003643644 ; 1322.2015274284734 ; 718.7957968719444 ; 1.391215703196652 ; [Berlin, Budapest, StPetersburg, Riga, Samara, Rostow, Kiew, Sotschi, Kasan, Saransk, Wolgograd, Jekaterinenburg, Nowgorod, Kaliningrad, Mins, Vilnius, Warschau, Kischinau, Moskau, Prag, Wien, Berlin]
0271 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 120 ; 1051 ; 712.6342357149397 ; 1022.5576773228972 ; 1322.2015274284734 ; 712.6342357149397 ; 1.0086461761843692 ; [Berlin, Moskau, Kischinau, Warschau, Vilnius, Mins, Kaliningrad, Nowgorod, Jekaterinenburg, Wolgograd, Saransk, Kasan, Sotschi, Kiew, Rostow, Samara, Riga, StPetersburg, Budapest, Wien, Prag, Berlin]
0272 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 230 ; 911 ; 720.3196414142699 ; 991.5836331388168 ; 1327.9748702372783 ; 712.6342357149397 ; 1.0 ; [Berlin, Moskau, Kischinau, Warschau, Vilnius, Mins, Kaliningrad, Nowgorod, Jekaterinenburg, Wolgograd, Saransk, Kasan, Sotschi, Kiew, Rostow, Samara, Riga, StPetersburg, Budapest, Wien, Prag, Berlin]
0273 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 340 ; 987 ; 626.6845382128529 ; 971.4203321188243 ; 1322.2015274284734 ; 626.6845382128529 ; 1.1371498613117115 ; [Berlin, Prag, Wien, Budapest, Riga, StPetersburg, Kaliningrad, Kiew, Sotschi, Kasan, Saransk, Samara, Rostow, Wolgograd, Jekaterinenburg, Nowgorod, Mins, Vilnius, Warschau, Kischinau, Moskau, Berlin]
0274 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 450 ; 934 ; 626.6845382128529 ; 975.8568046106149 ; 1313.538752345728 ; 626.6845382128529 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Riga, StPetersburg, Kaliningrad, Kiew, Sotschi, Kasan, Saransk, Samara, Rostow, Wolgograd, Jekaterinenburg, Nowgorod, Mins, Vilnius, Warschau, Kischinau, Moskau, Berlin]
0275 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 560 ; 953 ; 626.6845382128529 ; 958.5349347700756 ; 1313.538752345728 ; 626.6845382128529 ; 1.0 ; [Berlin, Prag, Wien, Budapest, Riga, StPetersburg, Kaliningrad, Kiew, Sotschi, Kasan, Saransk, Samara, Rostow, Wolgograd, Jekaterinenburg, Nowgorod, Mins, Vilnius, Warschau, Kischinau, Moskau, Berlin]
0276 ; 350 ; 2 ; 1.0 ; 1 ; true ; false ; 670 ; 1279 ; 655.0162802062187 ; 946.3862282111277 ; 1313.538752345728 ; 619.1400597906453 ; 1.0121854147585907 ; [Berlin, Prag, Wien, Budapest, Riga, StPetersburg, Samara, Kasan, Sotschi, Rostow, Jekaterinenburg, Moskau, Saransk, Wolgograd, Nowgorod, Kaliningrad, Mins, Vilnius, Warschau, Kischinau, Kiew, Berlin]
